,depth,node_lat,node_lng
524,4,41.0,154.0
525,4,41.0,155.0
526,4,41.0,156.0
527,4,41.0,157.0
528,4,41.0,158.0
529,4,41.0,159.0
530,4,41.0,160.0
531,4,41.0,161.0
532,4,41.0,162.0
533,4,41.0,163.0
534,4,42.0,153.0
535,4,42.0,154.0
536,4,42.0,155.0
537,4,42.0,156.0
538,4,42.0,157.0
539,4,42.0,158.0
540,4,42.0,159.0
541,4,42.0,160.0
542,4,42.0,161.0
543,4,43.0,155.0
544,4,43.0,156.0
545,5,19.0,129.0
546,5,19.0,131.0
547,5,20.0,130.0
548,5,21.0,119.0
549,5,22.0,121.0
550,5,22.0,138.0
551,5,24.0,122.0
552,5,24.0,123.0
553,5,25.0,122.0
554,5,25.0,140.0
555,5,27.0,126.0
556,5,27.0,144.0
557,5,27.0,145.0
558,5,27.0,146.0
559,5,27.0,151.0
560,5,28.0,148.0
561,5,28.0,149.0
562,5,28.0,160.0
563,5,28.0,165.0
564,5,29.0,156.0
565,5,29.0,159.0
566,5,29.0,160.0
567,5,29.0,161.0
568,5,29.0,164.0
569,5,29.0,165.0
570,5,29.0,166.0
571,5,29.0,167.0
572,5,29.0,172.0
573,5,30.0,156.0
574,5,30.0,157.0
575,5,30.0,158.0
576,5,30.0,159.0
577,5,30.0,160.0
578,5,30.0,163.0
579,5,30.0,164.0
580,5,30.0,165.0
581,5,30.0,166.0
582,5,30.0,167.0
583,5,30.0,168.0
584,5,30.0,169.0
585,5,30.0,170.0
586,5,30.0,171.0
587,5,30.0,172.0
588,5,30.0,173.0
589,5,31.0,164.0
590,5,31.0,165.0
591,5,31.0,166.0
592,5,31.0,167.0
593,5,31.0,168.0
594,5,31.0,169.0
595,5,31.0,170.0
596,5,31.0,171.0
597,5,31.0,172.0
598,5,31.0,173.0
599,5,32.0,164.0
600,5,32.0,165.0
601,5,32.0,166.0
602,5,32.0,167.0
603,5,32.0,168.0
604,5,32.0,169.0
605,5,32.0,170.0
606,5,32.0,171.0
607,5,32.0,172.0
608,5,32.0,173.0
609,5,33.0,164.0
610,5,33.0,165.0
611,5,33.0,166.0
612,5,33.0,167.0
613,5,33.0,168.0
614,5,33.0,169.0
615,5,33.0,170.0
616,5,33.0,171.0
617,5,33.0,172.0
618,5,33.0,173.0
619,5,33.0,174.0
620,5,34.0,164.0
621,5,34.0,165.0
622,5,34.0,166.0
623,5,34.0,167.0
624,5,34.0,168.0
625,5,34.0,169.0
626,5,34.0,170.0
627,5,34.0,171.0
628,5,34.0,172.0
629,5,34.0,173.0
630,5,34.0,174.0
631,5,35.0,164.0
632,5,35.0,165.0
633,5,35.0,166.0
634,5,35.0,167.0
635,5,35.0,168.0
636,5,35.0,169.0
637,5,35.0,170.0
638,5,35.0,171.0
639,5,35.0,172.0
640,5,35.0,173.0
641,5,35.0,174.0
642,5,36.0,141.0
643,5,36.0,165.0
644,5,36.0,166.0
645,5,36.0,167.0
646,5,36.0,168.0
647,5,36.0,169.0
648,5,36.0,170.0
649,5,36.0,171.0
650,5,36.0,172.0
651,5,36.0,173.0
652,5,36.0,174.0
653,5,36.0,175.0
654,5,37.0,138.0
655,5,37.0,165.0
656,5,37.0,166.0
657,5,37.0,167.0
658,5,37.0,168.0
659,5,37.0,169.0
660,5,37.0,170.0
661,5,37.0,171.0
662,5,37.0,172.0
663,5,37.0,173.0
664,5,37.0,174.0
665,5,37.0,175.0
666,5,38.0,143.0
667,5,38.0,144.0
668,5,38.0,165.0
669,5,38.0,166.0
670,5,38.0,167.0
671,5,38.0,168.0
672,5,38.0,170.0
673,5,38.0,171.0
674,5,38.0,172.0
675,5,38.0,173.0
676,5,38.0,175.0
677,5,39.0,142.0
678,5,39.0,165.0
679,5,39.0,166.0
680,5,39.0,167.0
681,5,39.0,168.0
682,5,39.0,169.0
683,5,39.0,170.0
684,5,39.0,171.0
685,5,39.0,172.0
686,5,39.0,173.0
687,5,39.0,174.0
688,5,40.0,150.0
689,5,40.0,156.0
690,5,40.0,161.0
691,5,40.0,164.0
692,5,40.0,165.0
693,5,40.0,169.0
694,5,40.0,172.0
695,5,40.0,173.0
696,5,40.0,174.0
697,5,40.0,175.0
698,5,41.0,142.0
699,5,41.0,164.0
700,5,41.0,166.0
701,5,41.0,168.0
702,5,41.0,169.0
703,5,41.0,170.0
704,5,41.0,171.0
705,5,41.0,172.0
706,5,41.0,173.0
707,5,41.0,174.0
708,5,42.0,168.0
709,5,42.0,169.0
710,5,42.0,170.0
711,5,42.0,171.0
712,5,42.0,174.0
713,5,43.0,171.0
714,5,44.0,161.0
715,5,44.0,172.0
716,5,44.0,173.0
717,6,17.0,111.0
718,6,18.0,132.0
719,6,19.0,133.0
720,6,20.0,134.0
721,6,23.0,141.0
722,6,23.0,148.0
723,6,24.0,142.0
724,6,25.0,139.0
725,6,25.0,145.0
726,6,25.0,146.0
727,6,25.0,155.0
728,6,26.0,146.0
729,6,26.0,148.0
730,6,26.0,153.0
731,6,26.0,154.0
732,6,26.0,156.0
733,6,26.0,158.0
734,6,26.0,160.0
735,6,26.0,164.0
736,6,26.0,166.0
737,6,27.0,152.0
738,6,27.0,153.0
739,6,27.0,154.0
740,6,27.0,155.0
741,6,27.0,157.0
742,6,27.0,160.0
743,6,27.0,163.0
744,6,27.0,164.0
745,6,27.0,165.0
746,6,27.0,166.0
747,6,27.0,171.0
748,6,27.0,180.0
749,6,28.0,154.0
750,6,28.0,155.0
751,6,28.0,156.0
752,6,28.0,157.0
753,6,28.0,158.0
754,6,28.0,159.0
755,6,28.0,161.0
756,6,28.0,162.0
757,6,28.0,163.0
758,6,28.0,164.0
759,6,28.0,166.0
760,6,28.0,167.0
761,6,28.0,168.0
762,6,28.0,169.0
763,6,28.0,170.0
764,6,28.0,172.0
765,6,28.0,173.0
766,6,28.0,174.0
767,6,28.0,177.0
768,6,28.0,178.0
769,6,28.0,179.0
770,6,28.0,180.0
771,6,29.0,-178.0
772,6,29.0,129.0
773,6,29.0,157.0
774,6,29.0,158.0
775,6,29.0,162.0
776,6,29.0,163.0
777,6,29.0,168.0
778,6,29.0,169.0
779,6,29.0,170.0
780,6,29.0,171.0
781,6,29.0,173.0
782,6,29.0,174.0
783,6,29.0,175.0
784,6,29.0,176.0
785,6,29.0,177.0
786,6,29.0,179.0
787,6,30.0,-179.0
788,6,30.0,-178.0
789,6,30.0,-177.0
790,6,30.0,174.0
791,6,30.0,175.0
792,6,30.0,176.0
793,6,30.0,177.0
794,6,30.0,178.0
795,6,30.0,180.0
796,6,31.0,-179.0
797,6,31.0,-178.0
798,6,31.0,-177.0
799,6,31.0,-176.0
800,6,31.0,174.0
801,6,31.0,175.0
802,6,31.0,176.0
803,6,31.0,177.0
804,6,31.0,178.0
805,6,31.0,179.0
