,depth,node_lat,node_lng
663,14,-40.0,178.0
664,14,-40.0,179.0
665,14,-40.0,180.0
666,14,-40.0,181.0
667,14,-39.0,179.0
668,14,-37.0,183.0
669,14,-36.0,179.0
670,14,-36.0,181.0
671,14,-35.0,180.0
672,14,-35.0,181.0
673,14,-34.0,182.0
674,14,-35.0,152.0
675,14,-34.0,179.0
676,14,-34.0,180.0
677,14,-34.0,181.0
678,14,-35.0,183.0
679,14,-33.0,179.0
680,14,-32.0,154.0
681,14,-30.0,175.0
682,14,-30.0,169.0
683,14,-29.0,177.0
684,14,-29.0,168.0
685,14,-28.0,171.0
686,14,-28.0,178.0
687,14,-26.0,152.0
688,14,-26.0,159.0
689,14,-27.0,171.0
690,14,-25.0,155.0
691,14,-26.0,169.0
692,14,-26.0,176.0
693,14,-24.0,155.0
694,14,-25.0,158.0
695,14,-25.0,159.0
696,14,-26.0,166.0
697,14,-24.0,154.0
698,14,-24.0,158.0
699,14,-23.0,169.0
700,14,-22.0,157.0
701,14,-22.0,160.0
702,14,-21.0,158.0
703,14,-21.0,159.0
704,14,-19.0,161.0
705,15,-47.0,165.0
706,15,-42.0,172.0
707,15,-42.0,177.0
708,15,-41.0,178.0
709,15,-41.0,180.0
710,15,-40.0,183.0
711,15,-39.0,182.0
712,15,-39.0,184.0
713,15,-37.0,180.0
714,15,-36.0,173.0
715,15,-35.0,182.0
716,15,-36.0,185.0
717,15,-34.0,183.0
718,15,-34.0,186.0
719,15,-32.0,187.0
720,15,-31.0,154.0
721,15,-31.0,178.0
722,15,-30.0,159.0
723,15,-30.0,181.0
724,15,-29.0,181.0
725,15,-28.0,181.0
726,15,-28.0,175.0
727,15,-28.0,178.0
728,15,-28.0,180.0
729,15,-26.0,165.0
730,15,-26.0,172.0
731,15,-27.0,174.0
732,15,-27.0,184.0
733,15,-26.0,185.0
734,15,-25.0,173.0
735,15,-26.0,173.0
736,15,-26.0,184.0
737,15,-25.0,185.0
738,15,-24.0,161.0
739,15,-25.0,163.0
740,15,-24.0,169.0
741,15,-25.0,172.0
742,15,-26.0,171.0
743,15,-24.0,167.0
744,15,-23.0,173.0
745,15,-24.0,153.0
746,15,-23.0,163.0
747,15,-22.0,153.0
748,15,-21.0,161.0
749,15,-23.0,162.0
750,15,-22.0,171.0
751,15,-20.0,161.0
752,15,-20.0,157.0
753,15,-18.0,156.0
754,15,-17.0,161.0
755,16,-43.0,181.0
756,16,-42.0,180.0
757,16,-39.0,186.0
758,16,-39.0,181.0
759,16,-40.0,181.0
760,16,-37.0,182.0
761,16,-38.0,184.0
762,16,-39.0,187.0
763,16,-37.0,188.0
764,16,-37.0,181.0
765,16,-35.0,187.0
766,16,-33.0,182.0
767,16,-34.0,183.0
768,16,-34.0,184.0
769,16,-33.0,184.0
770,16,-31.0,187.0
771,16,-31.0,189.0
772,16,-32.0,181.0
773,16,-31.0,188.0
774,16,-29.0,173.0
775,16,-29.0,175.0
776,16,-28.0,181.0
777,16,-28.0,183.0
778,16,-29.0,183.0
779,16,-28.0,157.0
780,16,-26.0,171.0
781,16,-26.0,175.0
782,16,-27.0,180.0
783,16,-27.0,181.0
784,16,-27.0,156.0
785,16,-26.0,157.0
786,16,-26.0,181.0
787,16,-26.0,155.0
788,16,-24.0,157.0
789,16,-25.0,169.0
790,16,-25.0,176.0
791,16,-24.0,166.0
792,16,-25.0,167.0
793,16,-25.0,173.0
794,16,-25.0,175.0
795,16,-24.0,158.0
796,16,-22.0,164.0
797,16,-23.0,157.0
798,16,-22.0,155.0
799,16,-20.0,158.0
800,16,-21.0,163.0
801,16,-19.0,152.0
802,16,-20.0,154.0
803,16,-19.0,157.0
804,16,-17.0,154.0
805,16,-14.0,145.0
806,17,-40.0,182.0
807,17,-40.0,188.0
808,17,-39.0,175.0
809,17,-39.0,176.0
810,17,-39.0,187.0
811,17,-38.0,189.0
812,17,-36.0,189.0
813,17,-35.0,188.0
814,17,-35.0,189.0
815,17,-34.0,188.0
816,17,-32.0,191.0
817,17,-31.0,182.0
818,17,-32.0,186.0
819,17,-29.0,180.0
820,17,-28.0,186.0
821,17,-29.0,189.0
822,17,-27.0,173.0
823,17,-27.0,175.0
824,17,-29.0,184.0
825,17,-26.0,178.0
826,17,-26.0,183.0
827,17,-25.0,157.0
828,17,-25.0,179.0
829,17,-23.0,152.0
830,17,-24.0,154.0
831,17,-24.0,158.0
832,17,-23.0,182.0
833,17,-24.0,156.0
834,17,-23.0,159.0
835,17,-22.0,163.0
836,17,-23.0,153.0
837,17,-23.0,172.0
838,17,-22.0,174.0
839,17,-20.0,149.0
