,depth,node_lat,node_lng
685,6,29.0,315.0
686,6,30.0,321.0
687,6,30.0,322.0
688,6,29.0,329.0
689,6,31.0,280.0
690,6,31.0,311.0
691,6,31.0,320.0
692,6,29.0,322.0
693,6,30.0,325.0
694,6,29.0,327.0
695,6,31.0,329.0
696,6,32.0,326.0
697,6,31.0,330.0
698,6,31.0,331.0
699,6,33.0,335.0
700,6,34.0,333.0
701,6,34.0,332.0
702,6,35.0,331.0
703,6,35.0,333.0
704,6,35.0,335.0
705,6,34.0,336.0
706,6,36.0,330.0
707,6,35.0,332.0
708,6,34.0,334.0
709,6,36.0,327.0
710,6,37.0,329.0
711,6,37.0,335.0
712,6,36.0,338.0
713,6,38.0,332.0
714,6,37.0,331.0
715,6,37.0,333.0
716,6,38.0,335.0
717,6,39.0,335.0
718,6,37.0,338.0
719,6,38.0,337.0
720,6,39.0,333.0
721,6,40.0,332.0
722,6,39.0,334.0
723,6,39.0,332.0
