,child_lat,child_lng,depth,parent_lat,parent_lng,color
53,8,68,1,8.0,72.0,gray
54,8,69,1,8.0,72.0,gray
55,8,70,1,8.0,72.0,gray
56,8,71,1,8.0,72.0,gray
57,8,73,1,8.0,72.0,gray
58,8,74,1,8.0,72.0,gray
59,8,75,1,8.0,72.0,gray
60,9,68,1,8.0,72.0,gray
61,9,69,1,8.0,72.0,gray
62,9,70,1,8.0,72.0,green
63,9,71,1,8.0,72.0,gray
64,9,72,1,8.0,72.0,gray
65,9,73,1,8.0,72.0,gray
66,9,74,1,8.0,72.0,green
67,9,75,1,8.0,72.0,green
68,10,66,1,8.0,72.0,gray
69,10,67,1,8.0,72.0,gray
70,10,68,1,8.0,72.0,gray
71,10,69,1,8.0,72.0,gray
72,10,70,1,8.0,72.0,gray
73,10,71,1,8.0,72.0,gray
74,10,72,1,8.0,72.0,gray
75,10,73,1,8.0,72.0,gray
76,10,74,1,8.0,72.0,gray
77,10,75,1,8.0,72.0,gray
78,11,66,1,8.0,72.0,green
79,11,67,1,8.0,72.0,green
80,11,68,1,8.0,72.0,gray
81,11,69,1,8.0,72.0,gray
82,11,70,1,8.0,72.0,green
83,11,71,1,8.0,72.0,green
84,11,72,1,8.0,72.0,green
85,11,73,1,8.0,72.0,gray
86,11,74,1,8.0,72.0,gray
87,12,66,1,8.0,72.0,red
88,12,67,1,8.0,72.0,red
89,12,69,1,8.0,72.0,gray
90,12,70,1,8.0,72.0,gray
91,12,71,1,8.0,72.0,gray
92,12,72,1,8.0,72.0,red
93,12,73,1,8.0,72.0,gray
94,12,74,1,8.0,72.0,gray
95,13,67,1,8.0,72.0,gray
96,13,68,1,8.0,72.0,gray
97,13,69,1,8.0,72.0,gray
98,13,70,1,8.0,72.0,gray
99,13,71,1,8.0,72.0,gray
100,13,72,1,8.0,72.0,red
101,13,73,1,8.0,72.0,gray
102,13,74,1,8.0,72.0,red
103,14,67,1,8.0,72.0,gray
104,14,69,1,8.0,72.0,red
105,14,70,1,8.0,72.0,green
106,14,71,1,8.0,72.0,gray
107,14,72,1,8.0,72.0,gray
108,14,73,1,8.0,72.0,red
109,15,67,1,8.0,72.0,red
110,15,68,1,8.0,72.0,red
111,15,70,1,8.0,72.0,red
112,16,69,1,8.0,72.0,red
113,0,68,2,1.0,70.0,gray
114,0,71,2,1.0,70.0,red
115,1,68,2,1.0,70.0,red
116,1,69,2,1.0,70.0,gray
117,1,71,2,1.0,70.0,red
118,2,70,2,1.0,70.0,gray
119,0,72,2,1.0,73.0,red
120,0,73,2,1.0,73.0,green
121,0,74,2,1.0,73.0,gray
122,1,72,2,1.0,73.0,gray
123,1,74,2,1.0,73.0,gray
124,0,75,2,1.0,75.0,gray
125,2,75,2,1.0,75.0,gray
126,-1,76,2,1.0,76.0,red
127,2,76,2,1.0,76.0,gray
128,0,81,2,1.0,77.0,gray
129,0,82,2,1.0,77.0,gray
130,0,86,2,1.0,77.0,gray
131,1,78,2,1.0,77.0,green
132,1,79,2,1.0,77.0,gray
133,1,80,2,1.0,77.0,green
134,1,81,2,1.0,77.0,gray
135,1,82,2,1.0,77.0,gray
136,1,83,2,1.0,77.0,gray
137,1,84,2,1.0,77.0,gray
138,1,85,2,1.0,77.0,gray
139,1,86,2,1.0,77.0,gray
140,2,77,2,1.0,77.0,gray
141,2,78,2,1.0,77.0,gray
142,2,79,2,1.0,77.0,gray
143,2,80,2,1.0,77.0,green
144,2,81,2,1.0,77.0,gray
145,2,82,2,1.0,77.0,green
146,2,83,2,1.0,77.0,green
147,0,66,2,2.0,66.0,red
148,0,67,2,2.0,66.0,red
149,1,66,2,2.0,66.0,red
150,1,67,2,2.0,66.0,green
151,2,56,2,3.0,62.0,gray
152,2,57,2,3.0,62.0,red
153,2,59,2,3.0,62.0,red
154,2,60,2,3.0,62.0,red
155,2,61,2,3.0,62.0,red
156,2,62,2,3.0,62.0,gray
157,3,57,2,3.0,62.0,green
158,3,58,2,3.0,62.0,red
159,3,60,2,3.0,62.0,gray
160,3,61,2,3.0,62.0,gray
161,2,63,2,3.0,63.0,red
162,2,64,2,3.0,63.0,red
163,3,64,2,3.0,63.0,gray
164,2,65,2,3.0,65.0,red
165,4,65,2,3.0,65.0,gray
166,2,67,2,3.0,67.0,gray
167,2,68,2,3.0,67.0,gray
168,2,69,2,3.0,70.0,gray
169,3,69,2,3.0,70.0,gray
170,3,71,2,3.0,70.0,gray
171,4,70,2,3.0,70.0,gray
172,2,72,2,3.0,72.0,gray
173,4,72,2,3.0,72.0,gray
174,2,74,2,3.0,73.0,green
175,4,73,2,3.0,73.0,red
176,4,54,2,4.0,62.0,red
177,4,55,2,4.0,62.0,gray
178,4,56,2,4.0,62.0,gray
179,4,57,2,4.0,62.0,green
180,4,58,2,4.0,62.0,red
181,4,59,2,4.0,62.0,gray
182,4,60,2,4.0,62.0,gray
183,5,56,2,4.0,62.0,gray
184,5,57,2,4.0,62.0,gray
185,5,61,2,4.0,62.0,gray
186,5,62,2,4.0,62.0,gray
187,6,55,2,4.0,62.0,red
188,6,57,2,4.0,62.0,gray
189,6,61,2,4.0,62.0,gray
190,7,55,2,4.0,62.0,gray
191,8,55,2,4.0,62.0,green
192,4,69,2,4.0,68.0,gray
193,3,74,2,4.0,74.0,green
194,5,74,2,4.0,74.0,gray
195,3,75,2,4.0,75.0,gray
196,3,76,2,4.0,76.0,green
197,3,77,2,4.0,77.0,red
198,3,78,2,4.0,77.0,gray
199,3,79,2,4.0,77.0,gray
200,3,80,2,4.0,77.0,gray
201,3,81,2,4.0,77.0,gray
202,4,78,2,4.0,77.0,gray
203,4,79,2,4.0,77.0,gray
