,child_lat,child_lng,depth,parent_lat,parent_lng,color
264,22,123,3,22.0,124.0,green
265,22,126,3,22.0,125.0,gray
266,22,132,3,22.0,131.0,green
267,21,134,3,22.0,134.0,gray
268,21,135,3,22.0,134.0,green
269,22,133,3,22.0,134.0,gray
270,22,135,3,22.0,134.0,gray
271,22,136,3,22.0,134.0,green
272,23,124,3,23.0,125.0,gray
273,23,128,3,23.0,127.0,gray
274,23,131,3,23.0,130.0,gray
275,23,132,3,23.0,133.0,gray
276,23,135,3,23.0,134.0,gray
277,24,141,3,23.0,139.0,green
278,24,124,3,24.0,125.0,gray
279,24,126,3,24.0,125.0,green
280,25,123,3,24.0,125.0,green
281,25,124,3,24.0,125.0,green
282,24,127,3,24.0,128.0,green
283,24,133,3,24.0,132.0,gray
284,23,136,3,24.0,136.0,gray
285,24,137,3,24.0,136.0,gray
286,24,139,3,24.0,138.0,gray
287,25,127,3,25.0,128.0,gray
288,25,141,3,26.0,139.0,gray
289,26,140,3,26.0,139.0,gray
290,24,143,3,26.0,143.0,gray
291,26,142,3,26.0,143.0,gray
292,25,144,3,26.0,144.0,gray
293,25,149,3,26.0,149.0,gray
294,25,150,3,26.0,149.0,gray
295,25,151,3,26.0,149.0,gray
296,27,148,3,26.0,149.0,gray
297,28,127,3,27.0,127.0,green
298,28,128,3,27.0,128.0,green
299,28,137,3,28.0,136.0,gray
300,28,141,3,28.0,140.0,gray
301,28,143,3,28.0,144.0,gray
302,28,145,3,28.0,144.0,gray
303,28,142,3,29.0,142.0,gray
304,28,146,3,29.0,145.0,gray
305,29,146,3,29.0,145.0,gray
306,27,147,3,29.0,147.0,gray
307,28,147,3,29.0,147.0,gray
308,29,150,3,29.0,149.0,gray
309,27,155,3,29.0,152.0,gray
310,28,151,3,29.0,152.0,gray
311,28,152,3,29.0,152.0,gray
312,28,153,3,29.0,152.0,gray
313,28,154,3,29.0,152.0,gray
314,28,155,3,29.0,152.0,gray
315,28,156,3,29.0,152.0,gray
316,28,157,3,29.0,152.0,gray
317,28,162,3,29.0,152.0,green
318,29,151,3,29.0,152.0,gray
319,29,153,3,29.0,152.0,gray
320,29,154,3,29.0,152.0,gray
321,30,152,3,29.0,152.0,gray
322,30,149,3,30.0,148.0,gray
323,31,141,3,31.0,142.0,gray
324,31,143,3,31.0,144.0,gray
325,32,144,3,31.0,144.0,gray
326,31,148,3,31.0,149.0,gray
327,30,150,3,31.0,150.0,gray
328,30,151,3,31.0,151.0,gray
329,30,153,3,31.0,152.0,gray
330,30,154,3,31.0,152.0,gray
331,30,155,3,31.0,152.0,gray
332,30,156,3,31.0,152.0,green
333,30,157,3,31.0,152.0,gray
334,31,153,3,31.0,152.0,gray
335,31,154,3,31.0,152.0,gray
336,31,155,3,31.0,152.0,gray
337,33,129,3,32.0,129.0,red
338,33,136,3,32.0,136.0,green
339,32,141,3,32.0,142.0,gray
340,32,143,3,32.0,142.0,gray
341,32,145,3,32.0,146.0,gray
342,32,149,3,32.0,148.0,gray
343,32,153,3,32.0,152.0,gray
344,37,136,3,33.0,138.0,green
345,33,141,3,33.0,140.0,gray
346,33,142,3,33.0,143.0,gray
347,30,158,3,33.0,153.0,gray
348,30,159,3,33.0,153.0,gray
349,30,164,3,33.0,153.0,green
350,30,165,3,33.0,153.0,gray
351,31,156,3,33.0,153.0,green
352,31,158,3,33.0,153.0,green
353,31,159,3,33.0,153.0,gray
354,31,160,3,33.0,153.0,gray
355,31,161,3,33.0,153.0,gray
356,31,165,3,33.0,153.0,gray
357,31,168,3,33.0,153.0,gray
358,32,154,3,33.0,153.0,gray
359,32,155,3,33.0,153.0,gray
360,32,156,3,33.0,153.0,gray
361,32,158,3,33.0,153.0,gray
362,32,159,3,33.0,153.0,gray
363,32,160,3,33.0,153.0,gray
364,32,161,3,33.0,153.0,gray
365,32,164,3,33.0,153.0,gray
366,32,165,3,33.0,153.0,gray
367,32,166,3,33.0,153.0,gray
368,32,167,3,33.0,153.0,gray
369,32,168,3,33.0,153.0,gray
370,33,154,3,33.0,153.0,gray
371,33,155,3,33.0,153.0,gray
372,33,156,3,33.0,153.0,gray
373,33,157,3,33.0,153.0,gray
374,33,158,3,33.0,153.0,gray
375,33,159,3,33.0,153.0,green
376,33,160,3,33.0,153.0,gray
377,33,161,3,33.0,153.0,green
378,33,162,3,33.0,153.0,gray
379,33,163,3,33.0,153.0,gray
380,33,164,3,33.0,153.0,gray
381,33,130,3,34.0,130.0,green
382,35,130,3,34.0,130.0,green
383,36,130,3,34.0,130.0,green
384,35,131,3,34.0,131.0,green
385,35,132,3,34.0,131.0,green
386,36,131,3,34.0,131.0,red
387,36,132,3,34.0,131.0,red
388,36,133,3,34.0,131.0,green
389,36,135,3,34.0,131.0,green
390,33,165,3,34.0,153.0,gray
391,33,166,3,34.0,153.0,gray
392,33,167,3,34.0,153.0,gray
393,33,168,3,34.0,153.0,gray
394,34,154,3,34.0,153.0,red
395,34,155,3,34.0,153.0,gray
396,34,156,3,34.0,153.0,green
397,34,157,3,34.0,153.0,gray
398,34,158,3,34.0,153.0,gray
399,34,159,3,34.0,153.0,gray
400,34,160,3,34.0,153.0,gray
401,34,161,3,34.0,153.0,gray
402,34,162,3,34.0,153.0,gray
403,34,163,3,34.0,153.0,gray
404,34,164,3,34.0,153.0,gray
405,37,137,3,35.0,141.0,red
406,35,146,3,35.0,145.0,green
407,36,145,3,35.0,145.0,green
408,35,147,3,35.0,148.0,gray
409,34,165,3,35.0,153.0,green
410,34,166,3,35.0,153.0,gray
411,34,167,3,35.0,153.0,gray
412,34,168,3,35.0,153.0,gray
413,34,169,3,35.0,153.0,green
414,35,155,3,35.0,153.0,gray
415,35,156,3,35.0,153.0,gray
416,35,157,3,35.0,153.0,green
417,35,158,3,35.0,153.0,gray
418,35,159,3,35.0,153.0,green
419,35,160,3,35.0,153.0,green
420,35,161,3,35.0,153.0,gray
421,35,162,3,35.0,153.0,green
422,35,163,3,35.0,153.0,gray
423,35,164,3,35.0,153.0,gray
424,35,165,3,35.0,153.0,gray
425,35,166,3,35.0,153.0,gray
426,35,167,3,35.0,153.0,gray
427,35,168,3,35.0,153.0,gray
428,35,169,3,35.0,153.0,gray
429,36,154,3,35.0,153.0,green
430,36,155,3,35.0,153.0,gray
431,36,157,3,35.0,153.0,red
432,36,158,3,35.0,153.0,green
433,36,159,3,35.0,153.0,gray
434,36,160,3,35.0,153.0,gray
435,36,161,3,35.0,153.0,gray
436,36,162,3,35.0,153.0,gray
437,36,163,3,35.0,153.0,gray
438,36,164,3,35.0,153.0,red
439,36,165,3,35.0,153.0,gray
440,37,156,3,35.0,153.0,red
441,37,157,3,35.0,153.0,red
442,37,158,3,35.0,153.0,gray
443,37,159,3,35.0,153.0,green
444,37,160,3,35.0,153.0,green
445,37,161,3,35.0,153.0,green
446,37,162,3,35.0,153.0,red
447,37,164,3,35.0,153.0,green
448,37,165,3,35.0,153.0,red
449,38,161,3,35.0,153.0,red
450,38,162,3,35.0,153.0,green
451,38,163,3,35.0,153.0,green
452,38,164,3,35.0,153.0,gray
453,38,165,3,35.0,153.0,gray
454,37,141,3,36.0,142.0,green
455,37,142,3,36.0,142.0,red
456,38,139,3,36.0,142.0,green
457,37,143,3,36.0,143.0,red
458,36,146,3,36.0,147.0,red
459,36,153,3,36.0,152.0,green
460,38,149,3,37.0,149.0,gray
461,38,150,3,37.0,150.0,gray
462,37,153,3,37.0,152.0,red
463,37,154,3,37.0,152.0,red
464,37,155,3,37.0,152.0,gray
465,38,141,3,38.0,143.0,gray
466,38,142,3,38.0,143.0,gray
467,39,137,3,38.0,143.0,green
468,39,138,3,38.0,143.0,gray
469,39,144,3,38.0,143.0,gray
470,41,141,3,38.0,143.0,gray
471,38,148,3,38.0,147.0,red
472,39,147,3,38.0,147.0,gray
473,38,151,3,38.0,152.0,green
474,38,153,3,38.0,152.0,gray
475,38,155,3,38.0,152.0,green
476,38,156,3,38.0,152.0,red
477,38,157,3,38.0,152.0,red
478,38,158,3,38.0,152.0,gray
479,38,159,3,38.0,152.0,gray
480,38,160,3,38.0,152.0,green
481,39,152,3,38.0,152.0,gray
482,39,153,3,38.0,152.0,gray
483,39,154,3,38.0,152.0,gray
484,39,155,3,38.0,152.0,red
485,39,156,3,38.0,152.0,red
486,39,159,3,38.0,152.0,green
487,39,160,3,38.0,152.0,red
488,39,161,3,38.0,152.0,green
489,39,162,3,38.0,152.0,gray
490,39,164,3,38.0,152.0,gray
491,39,165,3,38.0,152.0,green
492,40,156,3,38.0,152.0,green
493,40,157,3,38.0,152.0,red
494,40,158,3,38.0,152.0,green
495,40,159,3,38.0,152.0,green
496,40,162,3,38.0,152.0,red
497,40,163,3,38.0,152.0,red
498,40,164,3,38.0,152.0,red
499,40,165,3,38.0,152.0,green
500,41,165,3,38.0,152.0,gray
501,41,166,3,38.0,152.0,green
502,39,148,3,40.0,149.0,green
503,39,149,3,40.0,149.0,green
504,40,148,3,40.0,149.0,gray
505,39,150,3,40.0,151.0,gray
506,39,151,3,40.0,151.0,green
507,40,152,3,40.0,151.0,green
508,40,153,3,40.0,151.0,green
509,40,155,3,40.0,151.0,gray
510,41,155,3,40.0,151.0,green
511,41,156,3,40.0,151.0,red
512,41,157,3,40.0,151.0,red
513,41,158,3,40.0,151.0,gray
514,41,159,3,40.0,151.0,gray
515,42,157,3,40.0,151.0,green
516,42,159,3,40.0,151.0,red
517,20,129,4,20.0,128.0,green
518,21,130,4,21.0,128.0,red
519,21,133,4,21.0,134.0,gray
520,21,136,4,21.0,135.0,gray
521,21,145,4,24.0,143.0,gray
522,24,144,4,24.0,143.0,gray
523,25,125,4,25.0,124.0,green
524,26,126,4,25.0,127.0,green
525,26,127,4,25.0,127.0,green
526,25,142,4,25.0,141.0,gray
527,25,143,4,25.0,144.0,gray
528,26,145,4,25.0,144.0,gray
529,26,150,4,25.0,150.0,gray
530,26,141,4,26.0,142.0,gray
531,27,142,4,26.0,142.0,gray
532,27,149,4,27.0,148.0,gray
533,27,125,4,28.0,127.0,gray
534,29,130,4,28.0,128.0,gray
535,27,141,4,28.0,141.0,green
536,28,150,4,28.0,151.0,gray
537,29,155,4,29.0,154.0,gray
538,29,148,4,30.0,149.0,gray
539,31,157,4,31.0,158.0,gray
540,30,161,4,31.0,161.0,gray
541,30,162,4,31.0,161.0,gray
542,31,162,4,31.0,161.0,green
543,31,164,4,31.0,165.0,gray
544,31,166,4,31.0,165.0,gray
545,29,173,4,31.0,168.0,gray
546,30,167,4,31.0,168.0,gray
547,30,168,4,31.0,168.0,gray
548,31,167,4,31.0,168.0,gray
549,31,169,4,31.0,168.0,gray
550,31,170,4,31.0,168.0,gray
551,31,171,4,31.0,168.0,gray
552,31,172,4,31.0,168.0,green
553,31,173,4,31.0,168.0,gray
554,32,157,4,32.0,158.0,green
555,32,162,4,32.0,161.0,gray
556,31,163,4,32.0,164.0,gray
557,32,163,4,32.0,164.0,gray
558,32,169,4,32.0,168.0,green
559,32,171,4,32.0,168.0,gray
560,30,131,4,33.0,130.0,gray
561,33,169,4,33.0,168.0,gray
562,32,172,4,34.0,169.0,gray
563,32,173,4,34.0,169.0,green
564,33,170,4,34.0,169.0,gray
565,33,171,4,34.0,169.0,gray
566,33,172,4,34.0,169.0,gray
567,34,170,4,34.0,169.0,gray
568,34,171,4,34.0,169.0,green
569,35,154,4,35.0,155.0,gray
570,35,170,4,35.0,169.0,gray
571,36,183,3,36.0,181.0,gray
572,38,181,3,36.0,181.0,gray
573,36,166,3,36.0,179.0,gray
574,36,167,3,36.0,179.0,green
575,36,168,3,36.0,179.0,gray
576,36,169,3,36.0,179.0,gray
577,36,170,3,36.0,179.0,gray
578,36,171,3,36.0,179.0,green
579,36,172,3,36.0,179.0,green
580,36,173,3,36.0,179.0,gray
581,36,174,3,36.0,179.0,gray
582,36,175,3,36.0,179.0,gray
583,36,178,3,36.0,179.0,gray
584,37,166,3,36.0,179.0,green
585,37,167,3,36.0,179.0,green
586,37,168,3,36.0,179.0,green
587,37,169,3,36.0,179.0,gray
588,37,170,3,36.0,179.0,green
589,37,171,3,36.0,179.0,green
590,37,172,3,36.0,179.0,gray
591,37,173,3,36.0,179.0,gray
592,37,174,3,36.0,179.0,gray
593,37,175,3,36.0,179.0,gray
594,37,178,3,36.0,179.0,gray
595,38,166,3,36.0,179.0,gray
596,38,167,3,36.0,179.0,gray
597,38,168,3,36.0,179.0,red
598,38,169,3,36.0,179.0,green
599,38,170,3,36.0,179.0,gray
600,38,171,3,36.0,179.0,green
601,38,172,3,36.0,179.0,red
602,38,173,3,36.0,179.0,green
603,38,174,3,36.0,179.0,gray
604,39,166,3,36.0,179.0,green
605,39,167,3,36.0,179.0,gray
606,39,168,3,36.0,179.0,gray
607,39,169,3,36.0,179.0,gray
608,39,170,3,36.0,179.0,gray
609,39,171,3,36.0,179.0,green
610,39,172,3,36.0,179.0,red
611,39,174,3,36.0,179.0,green
612,39,175,3,36.0,179.0,gray
613,39,176,3,36.0,179.0,gray
614,39,177,3,36.0,179.0,green
615,40,166,3,36.0,179.0,red
616,40,167,3,36.0,179.0,red
617,40,168,3,36.0,179.0,green
618,40,169,3,36.0,179.0,gray
619,40,171,3,36.0,179.0,green
620,40,172,3,36.0,179.0,gray
621,41,167,3,36.0,179.0,gray
622,41,168,3,36.0,179.0,gray
623,41,169,3,36.0,179.0,gray
624,41,170,3,36.0,179.0,green
625,41,172,3,36.0,179.0,gray
626,41,173,3,36.0,179.0,green
627,41,174,3,36.0,179.0,gray
628,41,175,3,36.0,179.0,gray
629,41,176,3,36.0,179.0,gray
630,42,168,3,36.0,179.0,gray
631,42,169,3,36.0,179.0,green
632,42,170,3,36.0,179.0,gray
633,42,172,3,36.0,179.0,gray
634,42,173,3,36.0,179.0,green
635,33,181,4,36.0,183.0,gray
636,33,182,4,36.0,183.0,gray
637,35,181,4,36.0,183.0,gray
638,35,182,4,36.0,183.0,gray
639,35,183,4,36.0,183.0,green
640,36,182,4,36.0,183.0,gray
641,36,184,4,36.0,183.0,green
642,37,184,4,36.0,183.0,green
643,38,132,4,36.0,132.0,gray
644,37,134,4,36.0,135.0,gray
645,37,145,4,36.0,145.0,gray
646,36,156,4,36.0,155.0,gray
647,35,171,4,36.0,171.0,gray
648,34,172,4,36.0,172.0,gray
649,35,172,4,36.0,172.0,gray
650,33,173,4,36.0,173.0,gray
651,34,173,4,36.0,173.0,gray
652,35,173,4,36.0,173.0,gray
653,31,174,4,36.0,174.0,gray
654,32,174,4,36.0,174.0,gray
655,34,174,4,36.0,174.0,gray
656,35,174,4,36.0,174.0,green
657,31,175,4,36.0,175.0,gray
658,32,175,4,36.0,175.0,gray
659,32,176,4,36.0,175.0,gray
660,33,175,4,36.0,175.0,gray
661,34,176,4,36.0,175.0,gray
662,35,175,4,36.0,175.0,gray
663,35,176,4,36.0,175.0,gray
664,36,176,4,36.0,175.0,gray
665,31,179,4,36.0,178.0,gray
666,32,177,4,36.0,178.0,green
667,33,177,4,36.0,178.0,gray
668,34,178,4,36.0,178.0,gray
669,35,177,4,36.0,178.0,gray
670,35,178,4,36.0,178.0,gray
671,35,179,4,36.0,178.0,gray
672,35,180,4,36.0,178.0,gray
673,36,177,4,36.0,178.0,gray
674,36,180,4,36.0,178.0,gray
675,37,135,4,37.0,136.0,green
676,38,134,4,37.0,136.0,green
677,38,135,4,37.0,136.0,red
678,38,137,4,37.0,137.0,red
679,37,144,4,37.0,143.0,gray
680,37,163,4,37.0,164.0,red
681,37,176,4,37.0,175.0,green
682,37,177,4,37.0,178.0,gray
683,37,179,4,37.0,178.0,gray
684,38,178,4,37.0,178.0,gray
685,38,179,4,37.0,178.0,gray
686,38,180,4,37.0,178.0,red
687,37,181,4,38.0,181.0,gray
688,37,182,4,38.0,181.0,gray
689,38,182,4,38.0,181.0,gray
690,39,181,4,38.0,181.0,red
691,39,182,4,38.0,181.0,gray
692,39,183,4,38.0,181.0,gray
693,40,181,4,38.0,181.0,gray
694,41,184,4,38.0,181.0,gray
695,38,138,4,38.0,139.0,gray
696,38,154,4,38.0,155.0,gray
697,38,175,4,38.0,174.0,gray
698,39,139,4,39.0,138.0,green
699,40,139,4,39.0,138.0,gray
700,38,145,4,39.0,144.0,gray
701,39,143,4,39.0,144.0,gray
702,39,145,4,39.0,144.0,gray
703,38,146,4,39.0,147.0,green
704,39,146,4,39.0,147.0,gray
705,39,157,4,39.0,156.0,green
706,39,158,4,39.0,159.0,gray
707,39,163,4,39.0,164.0,gray
708,39,173,4,39.0,172.0,gray
709,40,175,4,39.0,175.0,green
710,38,176,4,39.0,176.0,gray
711,40,176,4,39.0,176.0,gray
712,38,177,4,39.0,177.0,green
713,39,178,4,39.0,177.0,green
714,39,179,4,39.0,177.0,gray
715,39,180,4,39.0,177.0,green
716,40,177,4,39.0,177.0,gray
717,40,180,4,39.0,177.0,gray
718,41,150,4,40.0,148.0,red
719,41,151,4,40.0,152.0,red
720,41,152,4,40.0,152.0,gray
721,41,153,4,40.0,153.0,gray
722,40,154,4,40.0,155.0,red
723,40,160,4,40.0,159.0,green
724,41,161,4,40.0,162.0,red
725,41,162,4,40.0,162.0,green
726,41,163,4,40.0,163.0,red
727,40,170,4,40.0,171.0,green
728,41,143,4,41.0,141.0,gray
729,41,154,4,41.0,155.0,gray
730,42,153,4,41.0,155.0,green
731,42,154,4,41.0,155.0,green
732,42,155,4,41.0,155.0,gray
733,41,160,4,41.0,159.0,red
734,41,171,4,41.0,170.0,green
735,42,175,4,41.0,175.0,gray
736,41,179,4,41.0,176.0,green
737,42,179,4,41.0,176.0,green
738,42,156,4,42.0,157.0,red
739,42,158,4,42.0,157.0,green
740,43,155,4,42.0,157.0,gray
741,43,156,4,42.0,157.0,gray
742,42,160,4,42.0,159.0,gray
